16,2,-0.417511,0.167649,0.148210,-0.377799,0.311878,0.026373,-0.670061,0.608630,-0.062147,-0.336522,-0.117115,0.405448,-0.497240,0.255994,0.338149,-0.436827,-0.137990,0.435043,-0.732507,-0.394273,0.782676,-0.084387,-0.678001,0.722218
17,0,-0.054411,0.280006,-0.257215,0.035893,-0.025839,-0.007128,-0.263344,0.583573,-0.496470,0.577031,-0.211775,-0.306652,-0.677150,0.329578,0.477719,0.556352,0.362504,-0.701497,0.675934,0.506158,-0.792067,0.091952,0.610705,-0.658490
18,1,-0.208407,0.198590,-0.049102,-0.313127,0.499541,-0.272115,-0.506799,0.738885,-0.428826,-0.273810,0.189424,0.061756,-0.639391,0.459205,0.317197,0.155137,0.547111,-0.547683,-0.156010,-0.272982,0.259435,-0.121612,-0.362319,0.424138
19,2,0.150033,0.035845,-0.156189,0.106667,-0.107591,0.016379,-0.643397,0.633659,-0.127181,-0.284216,-0.079704,0.324340,-0.628798,0.180040,0.557591,0.178502,0.493357,-0.522696,-0.649900,-0.264574,0.652590,-0.129402,-0.395604,0.461414
20,1,0.141039,-0.207530,0.111568,-0.105371,0.345619,-0.308061,-0.169295,0.513524,-0.508827,0.377380,0.243749,-0.560542,-0.223378,0.187926,0.085942,0.339329,0.564806,-0.699163,0.637089,0.495765,-0.755721,0.012684,0.375779,-0.383274
21,0,0.317321,-0.126857,-0.113245,0.128044,-0.070094,-0.052365,-0.399752,0.655052,-0.437264,0.031169,-0.402417,0.351646,-0.297369,0.146809,0.207912,0.193704,0.503928,-0.542390,0.806598,0.263773,-0.778244,0.118527,0.145859,-0.205467
22,1,0.046706,0.163872,-0.212204,-0.150118,-0.013576,0.178168,-0.646507,0.597241,-0.073678,-0.032162,0.139514,-0.103182,-0.631213,0.336444,0.418876,0.199816,0.485163,-0.532140,-0.785101,-0.439815,0.847328,-0.132644,-0.615557,0.683665
23,0,0.199072,-0.266217,0.128870,0.104350,-0.253499,0.196815,-0.352945,0.464146,-0.229518,0.459243,-0.199922,-0.214507,-0.193687,-0.042507,0.260370,0.422380,0.380722,-0.615859,0.758111,0.398361,-0.805277,0.024643,0.529281,-0.543219
24,2,-0.212810,0.069780,0.092332,-0.242608,-0.001962,0.263575,-0.472159,0.679063,-0.386740,0.009173,-0.219282,0.198468,-0.548237,0.146698,0.495448,0.266880,0.449887,-0.554363,0.274692,-0.117451,-0.163331,0.016239,-0.014110,0.006049
25,1,-0.092961,0.205532,-0.147175,-0.313129,0.607166,-0.403366,-0.624605,0.763724,-0.327122,-0.328249,0.107494,0.186662,-0.459841,0.304859,0.251096,0.018767,0.556773,-0.453501,-0.547806,-0.454875,0.663839,-0.071468,-0.628340,0.665956
26,0,-0.156384,-0.083370,0.212081,-0.270080,0.208957,0.035925,-0.536201,0.706220,-0.350170,0.074019,-0.089081,0.018974,0.085143,0.043344,-0.136762,0.340018,0.442047,-0.602777,0.458254,0.455882,-0.592299,-0.033925,0.536308,-0.521037
27,1,-0.175577,0.162875,-0.036620,-0.372033,0.314522,0.016941,-0.476321,0.676774,-0.378806,0.132311,-0.058041,-0.061384,0.008422,0.123685,-0.121533,0.245330,0.477809,-0.560314,0.678634,0.158437,-0.623626,0.063301,0.240702,-0.273041
28,2,-0.155463,0.027945,0.092121,-0.367272,0.266994,0.069779,-0.668527,0.627940,-0.090384,-0.203949,-0.060808,0.236144,0.025417,0.137083,-0.153126,-0.188352,0.076202,0.080467,-0.169604,-0.492879,0.378264,-0.129882,-0.623840,0.690596
29,1,-0.001481,0.285019,-0.304142,-0.065901,-0.014350,0.088446,-0.399584,0.579791,-0.334295,0.308191,-0.027392,-0.244507,-0.364494,0.243335,0.197504,0.240696,0.352645,-0.458057,0.400102,0.510164,-0.572156,-0.068733,0.494781,-0.462009
30,0,0.135573,-0.209017,0.117453,-0.121906,0.267668,-0.195195,-0.415657,0.609533,-0.356541,0.216285,-0.160771,-0.038287,0.503542,-0.386911,-0.226944,0.328559,0.454120,-0.603751,0.349294,0.016150,-0.288893,0.130859,-0.021949,-0.043295
31,0,-0.048650,0.173301,-0.147440,0.275657,-0.245967,0.003208,-0.632562,0.632790,-0.138476,-0.319628,0.227104,0.066456,-0.169138,0.046622,0.151618,0.086335,0.517398,-0.472863,-0.731910,-0.288313,0.730206,-0.109980,-0.604679,0.661442
32,1,-0.126275,0.292395,-0.214065,-0.036745,0.082804,-0.061426,-0.365208,0.686950,-0.520794,0.492422,-0.212289,-0.231961,-0.245122,0.174280,0.123200,0.396661,0.461351,-0.660302,0.596081,0.652586,-0.799681,0.094420,0.574569,-0.623473
33,2,-0.296490,-0.265649,0.517332,-0.374325,-0.073234,0.492297,-0.641048,0.449030,0.123191,-0.097618,0.062001,0.027228,-0.522979,0.072191,0.533905,0.037825,0.243847,-0.220720,-0.557069,-0.578487,0.731942,-0.145568,-0.608054,0.682590
34,1,-0.475136,0.496896,-0.159226,-0.285661,0.117786,0.163886,-0.610140,0.756367,-0.333706,0.119432,-0.149017,0.035589,-0.523758,0.270176,0.355703,0.228043,0.513235,-0.575372,0.210361,0.643658,-0.485030,-0.095516,0.537293,-0.491286
35,0,0.068207,-0.439007,0.416701,0.034078,-0.299866,0.329014,-0.408772,0.533497,-0.260250,0.108979,-0.108831,0.006912,-0.434893,0.128389,0.382144,0.274832,0.453361,-0.563042,0.074554,-0.374271,0.123669,0.036988,-0.240810,0.223095
36,2,-0.378175,0.038941,0.255196,-0.533346,0.208753,0.319595,-0.683102,0.633538,-0.081262,-0.112801,-0.091544,0.185147,-0.749258,0.317419,0.571337,0.132837,0.347331,-0.373338,-0.765852,-0.322165,0.774119,-0.107678,-0.444647,0.499766
37,1,-0.024944,0.207537,-0.202724,-0.242077,0.244591,-0.037680,-0.285332,0.573114,-0.456797,0.433211,-0.259737,-0.135343,-0.227782,0.094530,0.175473,0.346117,0.385343,-0.562571,0.849820,0.385544,-0.872759,0.019821,0.524851,-0.536369
38,0,0.261284,0.320763,-0.548727,0.002507,0.324126,-0.397986,-0.426417,0.391289,-0.044986,-0.007193,-0.037001,0.041155,-0.435886,0.324869,0.205549,0.062050,0.342106,-0.316366,-0.657449,-0.490944,0.769733,-0.102976,-0.652773,0.706190
39,2,-0.200238,-0.516333,0.710288,-0.123279,-0.470711,0.706772,-0.335328,0.483965,-0.276985,0.217554,-0.204702,0.001973,-0.457096,0.001743,0.522146,0.280756,0.410472,-0.533610,-0.457590,0.248300,0.246251,0.015097,0.662627,-0.672214
40,1,-0.041236,0.316413,-0.306556,-0.049389,0.401336,-0.436278,-0.597528,0.503282,-0.001323,-0.348226,0.168221,0.146992,-0.542256,0.461915,0.203452,0.015607,0.553060,-0.448211,-0.760385,0.068188,0.578191,-0.111441,-0.622067,0.679613
41,2,0.067808,0.202398,-0.270039,-0.164065,0.303714,-0.193768,-0.435005,0.697383,-0.454666,0.513644,-0.381422,-0.091288,-0.345090,0.230299,0.187065,0.407462,0.424760,-0.639483,-0.202639,0.536967,-0.100467,-0.044465,0.721795,-0.701839
42,0,0.060204,0.496755,-0.579375,-0.222584,0.615320,-0.510787,-0.498235,0.638467,-0.301046,0.019231,0.103444,-0.114287,-0.526214,0.458368,0.188281,0.256852,0.400988,-0.508278,-0.816583,-0.069014,0.690715,-0.094971,-0.695638,0.745192
43,2,0.082038,0.069229,-0.138564,-0.195094,0.404859,-0.283715,-0.348063,0.701592,-0.560621,0.485598,-0.205288,-0.232568,-0.370519,0.135957,0.301541,0.390525,0.342368,-0.561802,0.631466,0.494801,-0.750725,-0.017084,0.699651,-0.693292
44,1,0.173622,0.307250,-0.465428,-0.130373,0.593935,-0.583979,-0.527765,0.575909,-0.181267,-0.540568,0.458429,0.042380,0.088131,0.176417,-0.260562,-0.082428,0.470896,-0.310165,-0.868139,-0.233660,0.812971,-0.170187,-0.646920,0.733864
45,1,-0.152144,0.732161,-0.664819,-0.410773,0.709954,-0.423601,-0.510504,0.744794,-0.432655,-0.172744,0.131084,0.028058,-0.705847,0.399163,0.447653,0.257431,0.534646,-0.614213,-0.517180,0.288827,0.274299,-0.028658,0.490528,-0.477744
46,2,-0.055597,-0.110394,0.161900,-0.143807,-0.016326,0.174727,-0.445809,0.709424,-0.458722,0.372986,-0.140484,-0.194830,-0.719094,0.270918,0.578840,0.257595,0.500415,-0.587315,-0.390410,0.382330,0.126449,-0.019968,0.394698,-0.385954
47,0,0.398520,0.033653,-0.348929,-0.096819,0.359231,-0.333868,-0.710677,0.721070,-0.169471,-0.049327,0.096425,-0.047547,-0.642792,0.301535,0.463721,0.309877,0.511391,-0.635012,-0.793826,-0.009725,0.643319,-0.085826,-0.622108,0.666871
48,0,-0.128603,0.552761,-0.491133,-0.405885,0.529133,-0.208343,-0.681754,0.741855,-0.231291,-0.261866,0.160422,0.078594,-0.748204,0.358289,0.533158,0.227443,0.536721,-0.593463,-0.769273,0.074889,0.582052,-0.071987,-0.495520,0.532983
49,2,-0.088103,-0.457901,0.559659,-0.303536,0.289493,-0.026275,-0.405063,0.710379,-0.506984,0.051445,0.045539,-0.088008,-0.716193,0.317605,0.533283,0.265845,0.495506,-0.589600,-0.235293,0.463413,-0.038111,0.011069,0.651226,-0.658768
50,1,0.398276,-0.283958,-0.008522,-0.191600,0.400754,-0.282471,-0.545730,0.744091,-0.391100,0.195097,0.025017,-0.194674,-0.662766,0.278499,0.507445,0.291506,0.528687,-0.634949,-0.473184,0.296989,0.234905,0.014598,0.333541,-0.341860
51,2,-0.033699,0.126513,-0.109059,-0.357871,0.489411,-0.211590,-0.761263,0.710220,-0.096307,-0.250376,0.085866,0.138731,-0.716814,0.288987,0.559883,0.277089,0.525189,-0.621425,-0.877159,-0.151250,0.779792,-0.167252,-0.664567,0.750100
52,1,-0.123258,0.367830,-0.297237,-0.359109,0.509480,-0.234733,-0.484243,0.752728,-0.473791,0.075534,0.127182,-0.186024,-0.716464,0.369232,0.486893,0.286669,0.504187,-0.611999,-0.182514,0.473344,-0.085438,-0.008228,0.673768,-0.671748
53,2,0.295616,-0.770462,0.593205,-0.214710,0.175493,0.017126,-0.463597,0.720896,-0.453949,0.132157,-0.083287,-0.037474,-0.650904,0.170578,0.591477,0.264093,0.503342,-0.594477,-0.207366,0.348652,-0.004265,-0.023867,-0.018835,0.030806
54,1,-0.015000,0.277609,-0.285590,-0.452383,0.625401,-0.275689,-0.764366,0.667058,-0.033568,-0.247398,0.140584,0.084587,-0.713281,0.374735,0.478268,0.269861,0.533618,-0.622682,-0.881938,-0.273047,0.843397,-0.122051,-0.525310,0.587852
55,0,-0.181813,0.251395,-0.126544,-0.481578,0.499851,-0.091144,-0.192910,0.602946,-0.604188,0.137149,0.076037,-0.191898,-0.637306,0.337345,0.425042,0.283528,0.525080,-0.626146,0.181856,0.581421,-0.431564,0.061750,0.636637,-0.669428
56,0,0.285644,-0.178831,-0.032702,-0.140053,0.357811,-0.285592,-0.658266,0.695429,-0.194718,0.028437,-0.014773,-0.011028,-0.247417,0.054332,0.234332,0.278335,0.522369,-0.620128,-0.731101,-0.082351,0.628498,-0.005864,-0.548531,0.553156
57,2,-0.355171,0.053184,0.221878,-0.361060,-0.066193,0.469429,-0.708994,0.731473,-0.185671,-0.197526,0.187004,-0.002870,-0.739595,0.228000,0.641153,0.253440,0.515778,-0.596341,-0.848278,-0.029297,0.696722,-0.215543,-0.023422,0.131071
58,1,-0.019111,0.243817,-0.246165,-0.173621,0.344351,-0.233038,-0.322379,0.699487,-0.587331,0.246354,0.061311,-0.273810,0.375712,-0.180900,-0.266837,0.283234,0.524085,-0.625141,0.034990,0.575032,-0.310290,0.053572,0.554815,-0.583271
59,2,-0.226427,0.191919,-0.027808,-0.415205,0.465100,-0.120219,-0.782485,0.623549,0.046950,-0.322078,0.073200,0.213547,0.710283,-0.298153,-0.544109,0.247908,0.533165,-0.605935,-0.852323,-0.407784,0.885685,-0.115379,-0.710103,0.769888
60,1,-0.334433,0.475033,-0.246275,-0.564059,0.548113,-0.061207,-0.388159,0.726520,-0.548587,0.027450,0.188047,-0.201172,0.118844,0.173011,-0.292671,0.281270,0.528581,-0.627224,0.147238,0.570913,-0.398561,0.023374,0.736933,-0.750881
61,2,0.381718,-0.210478,-0.074232,-0.147293,0.290055,-0.195166,-0.388746,0.662739,-0.460483,0.165930,-0.094551,-0.056487,-0.483563,0.173136,0.397430,0.262368,0.483737,-0.577714,0.090968,0.433988,-0.286114,0.070987,0.032779,-0.068310
62,0,0.096976,0.308683,-0.406788,-0.212452,0.382125,-0.237303,-0.738671,0.695350,-0.101956,0.021270,0.109185,-0.121482,0.673147,-0.400239,-0.409214,0.286073,0.479324,-0.591928,-0.681812,-0.456049,0.772209,-0.038417,-0.682538,0.703825
63,2,-0.478004,0.561225,-0.225882,-0.558597,0.445369,0.058215,-0.769982,0.712516,-0.089407,-0.094646,0.032357,0.052538,0.669588,-0.264240,-0.528159,0.259236,0.509113,-0.595406,-0.809725,-0.263450,0.780601,-0.194752,-0.340858,0.439114
64,1,-0.274691,0.418750,-0.232890,-0.402136,0.459366,-0.127295,-0.336525,0.698107,-0.569139,-0.008760,0.046037,-0.035673,0.719323,-0.311395,-0.542488,0.291675,0.498643,-0.611360,0.252869,0.589732,-0.492764,0.037205,0.719120,-0.739916
65,0,0.349576,0.085098,-0.365609,-0.003056,0.153189,-0.183532,-0.202065,0.610533,-0.604039,0.204763,-0.007378,-0.172643,0.512750,-0.225732,-0.383295,0.308210,0.492219,-0.618633,0.717230,0.423497,-0.784727,0.065505,0.343371,-0.377128
66,2,-0.202731,0.256702,-0.115806,-0.365836,0.356146,-0.040493,-0.678306,0.688503,-0.162132,-0.007550,-0.052986,0.056522,0.552876,-0.374462,-0.294730,0.278265,0.499678,-0.602165,0.053723,-0.526629,0.215181,0.005813,-0.248542,0.246411
67,1,0.010211,0.515927,-0.560662,-0.267986,0.461505,-0.274325,-0.782018,0.643045,0.019690,-0.124015,0.089523,0.024460,-0.426872,0.213948,0.295557,0.197763,0.531158,-0.566914,-0.610589,-0.408441,0.691559,-0.071091,-0.275654,0.311990
68,0,-0.071119,0.332472,-0.300297,-0.371328,0.538233,-0.256644,-0.561252,0.689053,-0.297769,0.006974,0.057314,-0.060093,-0.587097,0.303271,0.398337,0.239180,0.537159,-0.602572,0.536874,0.030100,-0.446626,-0.071538,0.020620,0.015020
69,1,-0.009631,0.334335,-0.350567,-0.108798,0.339054,-0.296366,-0.214392,0.614223,-0.594892,0.141536,-0.042840,-0.083791,0.079178,0.163652,-0.238757,0.270213,0.521567,-0.613432,0.675224,0.553908,-0.814925,-0.040457,0.299455,-0.280190
70,2,0.234547,0.147607,-0.342256,-0.158795,0.377777,-0.289765,-0.231040,0.512797,-0.436679,0.178839,-0.264268,0.092025,-0.306224,0.061632,0.295108,0.230364,0.520069,-0.582500,0.633281,0.049718,-0.533801,-0.030430,0.011327,0.003825
71,0,0.082987,-0.058428,-0.002568,-0.363104,0.386475,-0.080421,-0.698943,0.402784,0.253295,0.033602,0.031355,-0.059001,0.720327,-0.319117,-0.536652,0.154634,0.502392,-0.512009,-0.412430,-0.584729,0.618658,-0.071991,-0.700233,0.738332
72,1,-0.204841,0.592392,-0.473730,-0.549108,0.503137,-0.022452,-0.736163,0.713658,-0.129943,-0.166630,0.184642,-0.027744,0.715730,-0.301916,-0.546945,0.222796,0.488387,-0.551842,0.361192,-0.288168,-0.149148,-0.178052,0.046440,0.042281
73,0,0.033171,0.029148,-0.057265,-0.101565,0.098676,-0.010999,0.170161,0.357709,-0.686408,0.252396,-0.261332,0.024745,0.457614,0.042864,-0.563091,0.243671,0.516605,-0.589700,0.853271,0.376620,-0.871156,0.122712,0.062560,-0.123999
74,1,-0.089220,-0.074768,0.150136,-0.311203,0.211610,0.076961,-0.584011,0.538553,-0.065248,0.039848,0.065726,-0.096848,0.118040,-0.163176,0.012362,0.217855,0.488560,-0.548289,0.095602,-0.348989,0.094334,0.032517,-0.033841,0.017716
75,2,-0.240168,0.542421,-0.392466,-0.327035,0.175313,0.138271,-0.743330,0.544317,0.110439,-0.419948,0.104785,0.269640,0.628829,-0.315637,-0.434965,0.054631,0.455778,-0.400555,-0.222785,-0.574647,0.461162,0.019366,-0.124071,0.114790
76,1,-0.066403,0.544189,-0.530785,-0.331541,0.543457,-0.305848,0.160531,0.315171,-0.617002,0.382460,-0.107629,-0.234081,0.331136,-0.168667,-0.226829,0.280058,0.434296,-0.551894,0.838186,0.415211,-0.877957,0.094609,0.535650,-0.584528
77,0,0.409886,0.026078,-0.349739,0.274507,-0.061463,-0.220566,-0.650892,0.456406,0.124423,0.099648,-0.090140,-0.002508,0.720566,-0.310858,-0.544398,0.378933,0.495542,-0.674056,-0.148741,-0.526653,0.378054,0.015879,-0.674295,0.668458
78,1,-0.456717,0.547171,-0.227541,-0.715653,0.465441,0.202817,-0.411313,0.701509,-0.487623,-0.353610,0.235165,0.088668,0.373119,-0.020899,-0.408600,0.136796,0.475362,-0.477355,0.673070,0.468690,-0.771380,-0.040224,0.502055,-0.483534
79,0,0.159411,0.465065,-0.623318,0.394860,0.017753,-0.446741,-0.203322,0.574366,-0.553015,0.234442,-0.199551,-0.017691,0.700135,-0.226440,-0.597353,0.269960,0.522501,-0.613981,0.572920,0.048250,-0.484527,0.376865,-0.042880,-0.145080
80,1,0.113412,0.242359,-0.348649,-0.227549,0.365762,-0.201094,-0.716961,0.369611,0.319530,-0.269226,0.176705,0.069715,0.642421,-0.188900,-0.565184,0.127880,0.584012,-0.556463,-0.399601,-0.524141,0.578611,-0.105826,-0.538077,0.592561
81,2,0.007235,0.159312,-0.176330,-0.314852,0.277891,0.000056,0.324419,0.131152,-0.553612,-0.014028,0.024878,-0.011125,0.647742,-0.338271,-0.436161,0.231876,0.360923,-0.458006,0.690819,0.512242,-0.807026,0.045164,0.752251,-0.777122
82,1,0.032936,0.361689,-0.413288,-0.132432,0.303988,-0.228157,-0.678779,0.588545,-0.024571,0.004953,0.062807,-0.063494,0.725293,-0.263529,-0.592627,0.252124,0.511103,-0.591667,-0.145731,-0.467703,0.346708,0.001289,-0.267282,0.267467
83,2,-0.064069,0.357267,-0.332392,-0.361737,0.431789,-0.137156,-0.697490,0.357040,0.314324,-0.405673,0.156751,0.208179,0.693724,-0.304757,-0.519162,0.113338,0.358659,-0.367722,-0.520665,-0.514603,0.671313,-0.248688,-0.654006,0.780151
84,0,-0.183615,0.311244,-0.189238,-0.350376,0.271618,0.045950,0.101348,0.364800,-0.616832,0.590975,-0.170129,-0.358102,0.621358,-0.237577,-0.497019,0.315886,0.422139,-0.569046,0.782300,0.459818,-0.854890,0.147813,0.744719,-0.820799
85,0,0.299153,-0.138002,-0.087044,0.105454,0.013973,-0.130568,0.227510,0.284197,-0.651727,0.424565,-0.223172,-0.162196,0.741485,-0.352888,-0.530346,0.405103,0.408587,-0.624955,0.784533,0.348045,-0.801844,0.122846,0.601577,-0.664752
86,2,0.321787,0.036844,-0.292103,-0.105326,0.313494,-0.268932,-0.604551,0.382887,0.171799,0.000501,-0.341264,0.320952,0.710946,-0.299778,-0.543398,0.129964,0.448484,-0.451039,-0.189670,-0.551697,0.423265,-0.064216,-0.518294,0.551950
87,0,-0.102489,0.173803,-0.105707,-0.089229,0.113565,-0.042437,-0.727566,0.344050,0.366789,0.070540,0.044761,-0.104023,0.675466,-0.298248,-0.504130,0.136498,0.237122,-0.289078,-0.236961,-0.540214,0.455671,-0.004903,-0.513809,0.517847
88,1,-0.194171,-0.088365,0.247099,-0.300225,-0.028438,0.357892,-0.419329,0.381625,-0.039906,-0.302991,0.328790,-0.043901,0.686529,-0.336921,-0.481823,0.120026,0.413045,-0.415645,0.039419,0.048591,-0.055550,-0.251323,0.320753,-0.196312
89,0,0.011388,0.352623,-0.386660,-0.285637,0.499649,-0.301841,-0.009832,0.512054,-0.690565,0.076987,0.277696,-0.329047,0.697124,-0.304244,-0.523522,0.388156,0.456931,-0.650464,0.835077,0.416559,-0.876118,0.070989,0.746512,-0.784254
90,1,0.235379,0.347532,-0.557063,-0.326330,0.405862,-0.143654,-0.583948,0.737365,-0.337840,0.012161,0.091005,-0.096372,-0.723309,0.322659,0.536865,0.318529,0.506794,-0.637842,-0.702167,-0.471589,0.796207,0.045492,0.085547,-0.108517
91,0,-0.355165,0.048459,0.226935,-0.477574,0.444597,-0.028070,-0.666274,0.712684,-0.209143,-0.147898,0.129012,0.008217,-0.756670,0.345871,0.554092,0.236376,0.514398,-0.582511,-0.551146,-0.082266,0.483702,0.021457,-0.108117,0.097743
92,2,0.405779,-0.198648,-0.105795,0.125076,0.148541,-0.315805,-0.604998,0.742102,-0.320078,-0.022669,0.079408,-0.054901,-0.712769,0.320326,0.526900,0.267672,0.515142,-0.606463,0.575671,0.521695,-0.719040,0.058832,0.027335,-0.056783
93,1,0.117756,0.398762,-0.519592,-0.269235,0.193698,0.053624,-0.424240,0.692472,-0.460340,0.157705,-0.059357,-0.082418,-0.650273,0.260985,0.508974,0.292627,0.523839,-0.631959,-0.199673,0.483191,-0.076467,0.056312,0.152780,-0.181358
94,0,0.139031,-0.576130,0.507979,-0.200804,0.212274,-0.042700,-0.502464,0.660215,-0.325983,0.014057,0.064943,-0.073489,-0.699764,0.277049,0.551147,0.284608,0.501744,-0.608532,-0.746053,-0.422791,0.807566,0.115870,0.108097,-0.166262
95,2,-0.163610,0.713843,-0.636195,-0.340882,0.564163,-0.321044,-0.667549,0.706352,-0.198995,-0.383524,0.205443,0.142897,-0.737337,0.349737,0.528444,0.253463,0.538996,-0.614685,-0.698804,-0.442708,0.779331,0.127852,-0.430143,0.367665
96,2,-0.184113,0.531530,-0.424810,-0.450339,0.551427,-0.187674,-0.658792,0.644163,-0.123839,-0.234648,0.116885,0.095724,-0.760337,0.360967,0.544638,0.222074,0.527794,-0.582408,-0.357554,0.102744,0.237201,0.008259,-0.478476,0.475836
97,1,-0.073440,0.383176,-0.352787,-0.337303,0.311915,-0.017268,-0.586154,0.724139,-0.317169,-0.233700,-0.045935,0.248231,-0.745336,0.326993,0.558183,0.243054,0.522404,-0.593817,0.255956,0.477948,-0.440399,-0.035967,-0.384755,0.403898
98,2,0.129004,0.402816,-0.532766,-0.144212,0.460545,-0.406404,-0.612187,0.676515,-0.221891,-0.124754,-0.208930,0.306181,-0.695769,0.299704,0.526076,0.255126,0.500484,-0.585527,-0.057276,0.474980,-0.186982,0.135671,0.261059,-0.329581
99,0,-0.159500,0.428735,-0.334023,-0.232523,0.060573,0.176454,-0.593570,0.729412,-0.315852,0.001089,-0.140910,0.131749,-0.711555,0.305821,0.538630,0.266479,0.509236,-0.600911,0.308266,0.145508,-0.319361,0.063469,0.059055,-0.090915
100,1,0.101394,0.149812,-0.240079,-0.338749,0.432815,-0.163155,-0.531151,0.714958,-0.367966,0.022380,-0.049564,0.027049,-0.707193,0.325286,0.516023,0.264778,0.521078,-0.608989,-0.537496,-0.090061,0.476547,-0.021188,-0.097029,0.107904
101,2,0.050835,-0.312764,0.295112,-0.101343,0.376171,-0.349658,-0.601877,0.759503,-0.347526,0.018266,0.158637,-0.165420,-0.683246,0.317588,0.495550,0.275621,0.521129,-0.617124,-0.635330,-0.246854,0.632175,0.070634,-0.021013,-0.014175
